Brand_Name,Product_ID,in_stock,MRP,Price,product_title,rating,rating_count,tags,listing_page_name
The Face Shop,6537943,TRUE,2490,2366,The Face Shop Refreshing Hydration Combo,4.5,874,NaN,The Face Shop
The Face Shop,587675,TRUE,2790,2232,The Face Shop Mango Seed Moisturizing Butter,4.3,131,NaN,The Face Shop
The Face Shop,547198,TRUE,300,300,The Face Shop Smile Foot Mask,4.3,59,NaN,The Face Shop
The Face Shop,2753959,TRUE,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Black Brown,4.5,13,NaN,The Face Shop
The Face Shop,172625,TRUE,2690,2152,The Face Shop Dr.Belmeur Clarifying Spot Care Ampoule,4.3,153,NaN,The Face Shop
The Face Shop,465788,TRUE,1290,1161,The Face Shop Calendula Essential Moisture Eye Cream,3.9,203,NaN,The Face Shop
The Face Shop,587674,TRUE,2250,2250,The Face Shop Mango Seed Moisturizing Eye Cream,4.2,122,NaN,The Face Shop
The Face Shop,587676,TRUE,2799,2659,The Face Shop Mango Seed Radiant Moisturizing Oil,4.5,34,NaN,The Face Shop
The Face Shop,2753957,TRUE,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Brown,4.5,8,NaN,The Face Shop
The Face Shop,587673,TRUE,1920,1920,The Face Shop Mango Seed Moisturizing Lotion,4.4,119,NaN,The Face Shop
The Face Shop,2753956,TRUE,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Light Brown,2.8,4,NaN,The Face Shop
The Face Shop,435229,FALSE,1190,1131,The Face Shop Rice Water Bright Light Cleansing Oil,4.3,1021,NaN,The Face Shop
The Face Shop,435230,FALSE,1190,1131,The Face Shop Rice Water Bright Rich Cleansing Oil,4.4,631,NaN,The Face Shop
The Face Shop,110312,FALSE,150,150,The Face Shop The Solution Soothing Face Mask,4.5,459,NaN,The Face Shop
The Face Shop,465773,FALSE,610,610,The Face Shop Smile Foot Pelling Jellly Mask,3.8,90,NaN,The Face Shop
The Face Shop,465774,FALSE,1790,1701,The Face Shop Pomegranate and Collagen Volume Lifting Toner,4.3,156,NaN,The Face Shop
The Face Shop,110314,FALSE,150,150,The Face Shop The Solution Pore Care Face Mask,4.4,2324,NaN,The Face Shop
The Face Shop,1277027,FALSE,700,700,The Face Shop Rice & Ceramide Moisturizing Skincare Set,4.4,88,NaN,The Face Shop
The Face Shop,2753958,FALSE,400,300,The Face Shop Fmgt Designing Eyebrow Pencil - Dark Brown,4.6,17,NaN,The Face Shop
The Face Shop,587672,FALSE,1950,1950,The Face Shop Mango Seed Moisturizing Toner,4.5,91,NaN,The Face Shop
The Face Shop,110310,FALSE,150,150,The Face Shop The Solution Nourishing Face Mask,4.5,455,NaN,The Face Shop
The Face Shop,4007717,FALSE,949,849,The Face Shop - Lip & Brow Combo,4.3,24,NaN,The Face Shop
The Face Shop,110302,FALSE,150,150,The Face Shop The Solution Brightening Face Mask,4.4,2866,NaN,The Face Shop
The Face Shop,110298,FALSE,150,150,The Face Shop The Solution Hydrating Face Mask,4.5,802,NaN,The Face Shop
The Face Shop,3865603,TRUE,1139,1110,The Face Shop Cleanse & Tint - Fruity Combo,4.3,572,NaN,The Face Shop
The Face Shop,215186,TRUE,50,50,The Face Shop Jeju Volcanic Lava Aloe Nose Strip,4.2,1450,NaN,The Face Shop
The Face Shop,215183,TRUE,50,50,The Face Shop Jeju Volcanic Lava Volcanic Ash Nose Strip,4.1,543,NaN,The Face Shop
The Face Shop,315133,TRUE,450,450,The Face Shop Rice Water Bright Mild Cleansing Water,4.3,185,NaN,The Face Shop
Faces Canada,3814093,TRUE,399,299,Faces Canada Comfy Matte Lip Color,4.2,5597,"FEATURED, BESTSELLER",Faces Canada
Faces Canada,5885542,TRUE,549,412,Faces Canada 3 In 1 All Day Hydra Matte Foundation,4.5,262,FEATURED,Faces Canada
Faces Canada,5691128,TRUE,699,524,Faces Canada Comfy Matte Pro Lip Color,4.4,518,FEATURED,Faces Canada
Faces Canada,266058,TRUE,649,487,Faces Canada Ultime Pro Makeup Fixer,4.3,12362,FEATURED,Faces Canada
Faces Canada,466327,TRUE,299,224,Faces Canada Weightless Matte Finish Lipstick,4.2,32328,"FEATURED, BESTSELLER",Faces Canada
Faces Canada,569857,TRUE,225,169,Faces Canada Weightless Stay Matte Compact SPF-20 Vitamin E & Shea Butter,4.4,22695,FEATURED,Faces Canada
Faces Canada,6476168,TRUE,549,412,Faces Canada Ultimepro Hd Concealer,4.5,65,FEATURED,Faces Canada
Faces Canada,370965,TRUE,799,559,Faces Canada Ultime Pro Hd Intense Matte Lips + Primer,4.5,22307,BESTSELLER,Faces Canada
Faces Canada,19718,TRUE,119,89,Faces Canada Splash Nail Enamel,4.4,66583,BESTSELLER,Faces Canada
Faces Canada,6064055,TRUE,649,487,Faces Canada Makeup Fixer Setting Spray,4.3,12362,BESTSELLER,Faces Canada
Faces Canada,19750,TRUE,179,134,Faces Canada Magneteyes Kajal - Deep Black,4.4,25189,BESTSELLER,Faces Canada
Faces Canada,514189,TRUE,249,187,Faces Canada Weightless Creme Lipstick,4.2,7796,BESTSELLER,Faces Canada
Faces Canada,251722,TRUE,249,187,Faces Canada Magneteyes Eyeliner - Dramatic Black Finish,4.4,9218,BESTSELLER,Faces Canada
Faces Canada,526442,TRUE,199,149,Faces Canada Mini Weightless Matte Finish Foundation,4,8225,NaN,Faces Canada
Faces Canada,68535,TRUE,549,412,Faces Canada Ultime Pro Intense Gel Kajal With Free Sharpener - Black,4.3,6538,NaN,Faces Canada
Faces Canada,125335,TRUE,399,299,Faces Canada Magneteyes Dramatic Volumizing Mascara Intense Black Finish,4.3,5433,NaN,Faces Canada
Faces Canada,28720,TRUE,849,637,Faces Canada Ultime Pro Matte Lip Crayon With Free Sharpener,4.4,8737,NaN,Faces Canada
Faces Canada,6880839,TRUE,75,56,Faces Canada Ultime Pro Splash Nail Enamel,4.3,237,NEW,Faces Canada
Faces Canada,502767,TRUE,378,284,Faces Canada Magneteyes Kajal - 24 Hr Deep Black Finish (Pack Of 2),4.5,2574,NaN,Faces Canada
Faces Canada,376970,TRUE,599,449,Faces Canada Ultime Pro A Matte Made In Heaven Ink Eyeliner,4.4,1444,NaN,Faces Canada
Faces Canada,409463,TRUE,599,449,Faces Canada Peaches N Cream Tinted Moisturizer,4.3,1069,NaN,Faces Canada
Faces Canada,6476173,TRUE,525,394,Faces Canada Beyond Shine Lip Gloss,4.4,129,NaN,Faces Canada
Faces Canada,20490,TRUE,99,74,Faces Canada Nail Enamel Remover,4.4,4316,NaN,Faces Canada
Faces Canada,826533,TRUE,599,449,Faces Canada UltimePro Twist Eye Kajal Liner,4.7,515,NaN,Faces Canada
Faces Canada,152715,TRUE,649,487,Faces Canada Ultime Pro Matte Play Eyeliner,4.4,1907,NaN,Faces Canada
Faces Canada,110950,TRUE,1499,1124,Faces Canada Ultime Pro Second Skin Foundation SPF 15,4.3,1255,NaN,Faces Canada
Faces Canada,5648304,TRUE,175,131,Faces Canada Lip Balm 12hr Moisture For Dry - Chapped Lips,4.2,613,NaN,Faces Canada
Faces Canada,6459016,TRUE,827,620,Faces Canada Magneteyes Range 3 In 1 Eye Combo,4.4,39904,NaN,Faces Canada
Faces Canada,6088012,TRUE,548,411,Faces Canada Face Combo - Fixer + Weightless Foundation (Natural),4.3,109,NaN,Faces Canada
Faces Canada,688507,TRUE,429,322,Faces Canada Weightless Matte Finish Compact,4.2,979,NaN,Faces Canada
Faces Canada,528084,TRUE,799,599,Faces Canada Ultime Pro Primerizer Primer + Moisturizer,4.4,810,NaN,Faces Canada
Faces Canada,465233,TRUE,1499,1124,Faces Canada Ultime Pro HD Runway Ready Foundation,4.2,1136,NaN,Faces Canada
Faces Canada,113881,TRUE,899,674,Faces Canada Ultime Pro Face Palette,4.2,1670,NaN,Faces Canada
Faces Canada,542955,TRUE,149,112,Faces Canada Liquid Sindoor - Maroon,4.4,1096,NaN,Faces Canada
Faces Canada,478026,TRUE,499,374,Faces Canada Ultime Pro Brow Defining Pencil - Dark Brown 02,4.3,829,NaN,Faces Canada
Faces Canada,12284,TRUE,799,599,Faces Canada Mineral Loose Powder,4.2,1399,NaN,Faces Canada
Faces Canada,72173,TRUE,899,674,Faces Canada Ultime Pro Perfecting Primer,4.4,1688,NaN,Faces Canada
Faces Canada,759249,TRUE,99,74,Faces Canada Fresh Clean Glow Makeup Remover Wipes - 10Pcs,4.4,934,NaN,Faces Canada
Faces Canada,1045378,TRUE,549,412,Faces Canada No Transfer Matte Lipstick,4.2,1655,NaN,Faces Canada
Faces Canada,6482265,TRUE,249,187,Faces Canada Magneteyes Kajal,4.1,86,NaN,Faces Canada
Faces Canada,12217,TRUE,399,299,Faces Canada Eye Pencil,4.3,2031,NaN,Faces Canada
Faces Canada,744598,TRUE,399,299,Faces Canada Truly Matte Gift Box Combo Subtle Mauve + Peach Candy,4.2,1393,NaN,Faces Canada
Faces Canada,6476172,TRUE,149,112,Faces Canada Ultime Pro Splash Matte Nail Enamel,4.6,58,NEW,Faces Canada
Faces Canada,287172,TRUE,799,599,Faces Canada Ultime Pro Blend Finity Stick Foundation,4.1,700,NaN,Faces Canada
Faces Canada,744601,TRUE,598,399,Faces Canada Truly Matte Gift Box Combo Kissed Ruby + Fuschia Wave,4.1,433,NaN,Faces Canada
Faces Canada,759250,TRUE,250,188,Faces Canada Fresh Clean Glow Makeup Remover Wipes - 10Pcs (Pack of 3),4.4,373,NaN,Faces Canada
Faces Canada,20472,TRUE,479,359,Faces Canada SPF 20 CC Cream,3.9,617,NaN,Faces Canada
Faces Canada,906391,TRUE,1299,974,Faces Canada Ultime Pro Starry Eyes The Ultimate 18 Eyeshadow,4.2,381,NaN,Faces Canada
Faces Canada,528082,TRUE,449,337,Faces Canada Tan Be Gone De Tan Skin Brightening Clay Mask,4.2,342,NaN,Faces Canada
Faces Canada,688502,TRUE,559,419,Faces Canada Perfect Blush,4.4,544,NaN,Faces Canada
Faces Canada,6888021,TRUE,249,187,Faces Canada Comfy Matte Mini Lip Color,4.1,18,NEW,Faces Canada
Faces Canada,6088007,TRUE,428,321,Faces Canada Eye Combo - Magneteyes Kajal + Magneteyes Eyeliner,4.4,34436,NaN,Faces Canada
Faces Canada,1384700,TRUE,699,524,Faces Canada Ultime Pro Glitter Eyeliner,4.1,162,NaN,Faces Canada
Faces Canada,744596,TRUE,578,399,Faces Canada Truly Matte Gift Box Combo Magneteyes Kajal + Mascara,4.4,2054,NaN,Faces Canada
Faces Canada,23789,TRUE,299,224,Faces Canada Mascara & Eyebrow Brush,4.4,459,NaN,Faces Canada
Faces Canada,342305,TRUE,250,188,Faces Canada Instaremove Dip & Twist Nail Enamel Remover,4.3,1100,NaN,Faces Canada
Faces Canada,744599,TRUE,598,399,Faces Canada Truly Matte Gift Box Combo Buff Nude + Flamboyant Plum,4.1,867,NaN,Faces Canada
Faces Canada,68527,TRUE,499,374,Faces Canada Ultime Pro Eyebrow Defining Pencil - 01 Tan,4.4,1254,NaN,Faces Canada
Faces Canada,676931,TRUE,449,337,Faces Canada Weightless Matte Finish Foundation,4.1,645,NaN,Faces Canada
Faces Canada,744597,TRUE,598,399,Faces Canada Truly Matte Gift Box Combo Maroon Love + Pink Sugar,4.7,700,NaN,Faces Canada
Faces Canada,228768,TRUE,549,412,Faces Canada Ultime Pro Lip Definer,4.3,328,NaN,Faces Canada
Faces Canada,390006,TRUE,229,172,Faces Canada Ultime Pro Gel Lustre Nail Lacquer,4.2,1054,NaN,Faces Canada
Faces Canada,287163,TRUE,749,562,Faces Canada Ultime Pro Blend Finity Stick Concealer,4.3,616,NaN,Faces Canada
Faces Canada,571092,TRUE,999,749,Faces Canada Ultime Pro Sun Defence CC Cream Luxe SPF 50,4,197,NaN,Faces Canada
Faces Canada,34915,TRUE,599,449,Faces Canada Hydro Face Moisturiser SPF 15,4.3,741,NaN,Faces Canada
Faces Canada,409470,TRUE,799,599,Faces Canada Ultime Pro HD Finishing Touch Setting Powder,4.2,258,NaN,Faces Canada
Faces Canada,409469,TRUE,899,674,Faces Canada Ultime Pro HD Matte Brilliance Pressed Powder,4.2,267,NaN,Faces Canada
Faces Canada,20484,TRUE,479,359,Faces Canada Hydro Makeup Remover,4.3,579,NaN,Faces Canada
Faces Canada,351613,TRUE,999,749,Faces Canada Urban Balance 6 in 1 Skin Miracle Facial Oil,4.4,450,NaN,Faces Canada
Faces Canada,1205573,TRUE,299,224,Faces Canada Magneteyes Matte Eyeliner,4.1,297,NaN,Faces Canada
Faces Canada,577967,TRUE,699,524,Faces Canada Ultime Pro Blend Finity Stick Illuminator,4.4,342,NaN,Faces Canada
Faces Canada,23784,TRUE,449,337,Faces Canada Blush Brush,4.5,332,NaN,Faces Canada
Faces Canada,28704,TRUE,499,374,Faces Canada Longwear Eyepencil,4.3,446,NaN,Faces Canada
Faces Canada,652578,TRUE,649,487,Faces Canada Perfecting Pressed Powder,4.3,169,NaN,Faces Canada
Faces Canada,20481,TRUE,479,359,Faces Canada Hydro Toner,4.3,554,NaN,Faces Canada
Faces Canada,472963,TRUE,199,149,Faces Canada Hi Shine Summer Nail Enamel,4.1,892,NaN,Faces Canada
Faces Canada,6088015,TRUE,595,446,Faces Canada Splash Nail Combo - Linty + Floral Dream + Viola + Black Beauty + White O White,4.4,444,NaN,Faces Canada
Faces Canada,23790,TRUE,299,224,Faces Canada Eyeshadow Brush,4.5,258,NaN,Faces Canada
Faces Canada,502770,TRUE,999,749,Faces Canada Urban Glow Skin Brightening Day Cream Spf 20+ Uv Filters,4.2,263,NaN,Faces Canada
Faces Canada,34666,TRUE,599,449,Faces Canada Ultime Pro Eyestyle Liner - Black,4.3,410,NaN,Faces Canada
Faces Canada,373935,TRUE,799,599,Faces Canada Ultime Pro Longstay Liquid Matte Lipstick,4.2,1714,NaN,Faces Canada
Faces Canada,676937,TRUE,899,674,Faces Canada Ultime Pro HD Ace Of Base Radiance Primer,4.2,145,NaN,Faces Canada
Faces Canada,6880840,TRUE,1199,899,Faces Canada Matte Addiction Lipstick,4,5,NEW,Faces Canada
Faces Canada,652573,TRUE,229,172,Faces Canada Belle De Luxe Nail Enamel,4.5,384,NaN,Faces Canada
Faces Canada,744600,TRUE,598,399,Faces Canada Truly Matte Finish Lipstick Gift Box Combo Forsake Beauty + Bombshell Red,4.2,223,NaN,Faces Canada
Faces Canada,6088014,TRUE,578,434,Faces Canada Eye Combo - Magneteyes Kajal + Magneteyes Mascara,4.4,30641,NaN,Faces Canada
Faces Canada,652592,TRUE,399,299,Faces Canada Bath N Body Milk & Honey Body Cream,4.5,274,NaN,Faces Canada
Faces Canada,502769,TRUE,999,749,Faces Canada Urban Glow Dark Spots Reducing Night Cream,4.2,180,NaN,Faces Canada
Faces Canada,63472,TRUE,650,488,Faces Canada Ultime Pro Illuminating Powder,4.1,562,NaN,Faces Canada
Faces Canada,20199,TRUE,899,674,Faces Canada Ultime Pro Xpert Cover Compact,3.9,380,NaN,Faces Canada
Faces Canada,321431,TRUE,299,224,Faces Canada Fresh Clean Glow Makeup Remover Wipes,4.5,380,NaN,Faces Canada
Faces Canada,422435,TRUE,799,599,Faces Canada Ultime Pro HD Whopper Lashes Mascara,3.8,206,NaN,Faces Canada
Faces Canada,6088004,TRUE,357,268,Faces Canada Splash Nail Combo - Linty + Viola + Floral Dream,4.5,302,NaN,Faces Canada
Faces Canada,6088022,TRUE,828,621,Faces Canada Eye & Face Combo - Fixer + Magneteyes Kajal,4.3,34141,NaN,Faces Canada
Faces Canada,6566193,TRUE,349,262,Faces Canada Pink Aloe Vera Ultra Hydrating Face Wash,4.5,6,NEW,Faces Canada
Faces Canada,351612,TRUE,1199,899,Faces Canada Urban Balance Skin Comfort Serum,4.3,146,NaN,Faces Canada
Faces Canada,465234,TRUE,599,449,Faces Canada Highlighter Fan Brush,4.3,195,NaN,Faces Canada
Faces Canada,6566192,TRUE,399,299,Faces Canada Pink Aloe Vera Pore Tightening Toner,4.2,6,NEW,Faces Canada
Faces Canada,6088018,TRUE,798,599,Faces Canada Comfy Lip Combo - Fixed It For You + Note To Self,4.8,8,NaN,Faces Canada
Faces Canada,1064121,TRUE,499,374,Faces Canada Ultime Pro Hd Mini Whopper Lashes Mascara - Black,3.7,39,NaN,Faces Canada
Faces Canada,874057,TRUE,499,374,Faces Canada Ultime Pro Eye Pigment,4.3,159,NaN,Faces Canada
Faces Canada,502768,TRUE,449,337,Faces Canada Urban Glow Clarifying Creamy Foaming Cleanser,4.5,152,NaN,Faces Canada
Faces Canada,6088009,TRUE,498,374,Faces Canada Lip & Face Combo - Buff Nude + Weightless Foundation (natural),3.6,19,NaN,Faces Canada
Faces Canada,125337,TRUE,999,749,Faces Canada Ultime Pro Eye Shadow Palette - Nude 01,4.2,406,NaN,Faces Canada
Faces Canada,652593,TRUE,399,299,Faces Canada Bath N Body Milk & Honey Body Scrub,4.6,190,NaN,Faces Canada
Faces Canada,376971,TRUE,999,749,Faces Canada Ultime Pro Eye Shadow Palette - Glimmer 03,4.2,304,NaN,Faces Canada
Faces Canada,23792,TRUE,349,262,Faces Canada Lip Filler Brush,4.2,100,NaN,Faces Canada
Faces Canada,744591,TRUE,1348,899,Faces Canada Party Ready Gift Box Combo - Tea Rose,4.6,156,NaN,Faces Canada
Faces Canada,1484893,TRUE,248,186,Faces Canada Liquid Sindoor Maroon & Nail Enamel Remover Transparent,4.8,5,NaN,Faces Canada
Faces Canada,6088002,TRUE,238,179,Faces Canada Splash Nail Combo - White O White + Black Beauty,4.3,148,NaN,Faces Canada
Faces Canada,825941,TRUE,417,313,Faces Canada Dynamic Duo,4.4,25542,NaN,Faces Canada
Faces Canada,822213,TRUE,199,149,Faces Canada Hi-Shine Summer Collection 2020 Nail Enamel,4.4,175,NaN,Faces Canada
Faces Canada,526437,TRUE,799,599,Faces Canada Ultime Pro Sun Defence CC Powder SPF 30,3.9,48,NaN,Faces Canada
Faces Canada,1484900,TRUE,648,486,Faces Canada Magneteyes Eyeliner Black & Magneteyes Dramatic Volumizing Mascara Black,4.3,40,NaN,Faces Canada
Faces Canada,6088008,TRUE,478,359,Faces Canada Lip & Eye Combo - Buff Nude + Magneteyes Kajal,4.4,25211,NaN,Faces Canada
Faces Canada,23783,TRUE,549,412,Faces Canada Powder Brush,4.6,215,NaN,Faces Canada
Faces Canada,23177,TRUE,499,374,Faces Canada Glam On Volume Perfect Mascara Black,3.9,203,NaN,Faces Canada
Faces Canada,20192,TRUE,559,419,Faces Canada Glam On Perfect Blush,4.3,1072,NaN,Faces Canada
Faces Canada,20482,TRUE,479,359,Faces Canada Hydro Cleanser,4.3,202,NaN,Faces Canada
Faces Canada,6088019,TRUE,798,599,Faces Canada Comfy Lip Combo - For The Win + Any Day Now,4.7,6,NaN,Faces Canada
Faces Canada,476084,TRUE,199,149,Faces Canada Epic Skin Nourishing Face Wash For Dry Skin,4.2,181,NaN,Faces Canada
Faces Canada,351611,TRUE,1199,899,Faces Canada Urban Balance Youth Preserve Night Cream,4.3,85,NaN,Faces Canada
Faces Canada,23779,TRUE,499,374,Faces Canada Foundation Brush,4.3,95,NaN,Faces Canada
Faces Canada,351617,TRUE,499,374,Faces Canada Urban Balance Daily Cleansing Mousse,4.2,133,NaN,Faces Canada
Faces Canada,422409,TRUE,899,674,Faces Canada Ultime Pro HD Light Camera Blush,4.3,155,NaN,Faces Canada
Faces Canada,6088025,TRUE,1148,861,Faces Canada Lip & Face Combo - Fixer + Tea Rose,4.2,111,NaN,Faces Canada
Faces Canada,6088023,TRUE,978,734,Faces Canada Lip & Eye Combo - Tea Rose + Magneteyes Kajal,4.4,25206,NaN,Faces Canada
Faces Canada,351610,TRUE,1199,899,Faces Canada Urban Balance Pollution Defense Day Cream SPF 25+UV Filters,4.2,70,NaN,Faces Canada
Faces Canada,422412,TRUE,899,674,Faces Canada Ultime Pro HD All That Glow Highlighter,3.9,199,NaN,Faces Canada
Faces Canada,465446,TRUE,199,149,Faces Canada Hi Shine Nail Enamel,4.1,110,NaN,Faces Canada
Faces Canada,422433,TRUE,199,149,Faces Canada Nail Enamel,4,69,NaN,Faces Canada
Faces Canada,1484888,TRUE,238,179,Faces Canada Splash Nail Enamel Floral Dream & Linty,4.3,65,NaN,Faces Canada
Faces Canada,476085,TRUE,199,149,Faces Canada Epic Skin Face Wash For Normal-Combination Skin,4.4,141,NaN,Faces Canada
Faces Canada,6088000,TRUE,218,164,Faces Canada Nail Combo - Nail Enamel Remover + Splash (linty),4.4,4362,NaN,Faces Canada
Faces Canada,1484905,TRUE,1598,1199,Faces Canada HD Matte Lipstick Tea Rose & Natural Coco,5,4,NaN,Faces Canada
Faces Canada,6088001,TRUE,238,179,Faces Canada Splash Nail Combo - Linty + Viola,4.6,77,NaN,Faces Canada
Faces Canada,20494,TRUE,449,337,Faces Canada Glam On Perfect Noir Eyeliner,4.1,204,NaN,Faces Canada
Faces Canada,476086,TRUE,199,149,Faces Canada Epic Skin Detoxifying Face Wash For Oily Skin,4.3,138,NaN,Faces Canada
Faces Canada,6088010,TRUE,578,434,Faces Canada Lip & Eye Combo - For The Win + Magneteyes Kajal,4.4,25198,NaN,Faces Canada
Faces Canada,351614,TRUE,549,412,Faces Canada Urban Balance Daily Scrub Cleanser,4.4,133,NaN,Faces Canada
Faces Canada,12278,TRUE,299,224,Faces Canada Hi Shine Nail Enamel,4.2,366,NaN,Faces Canada
Faces Canada,239504,TRUE,799,599,Faces Canada Ultime Pro Heavenly Lashes Mascara,4.3,125,NaN,Faces Canada
Faces Canada,1484890,TRUE,238,179,Faces Canada Splash Nail Enamel Viola & Ballerina,4.7,42,NaN,Faces Canada
Faces Canada,2646536,TRUE,1048,786,Faces Canada Bestsellers Combo,4.3,14393,NaN,Faces Canada
Faces Canada,6088006,TRUE,417,313,"Faces Canada Eye & Nail Combo - Magneteyes Kajal + Splash (floral Dream, White O White)",4.4,25482,NaN,Faces Canada
Faces Canada,974643,TRUE,848,636,Faces Canada Sepia Dreams Combo,4.3,6571,NaN,Faces Canada
Faces Canada,1484884,TRUE,1248,936,Faces Canada Lip Crayon Majestic Rose & Eye Pencil Solid Black,4.9,8,NaN,Faces Canada
Faces Canada,6088020,TRUE,678,509,Faces Canada Face Combo - Makeup Remover + Weightless Foundation (Natural),4.3,584,NaN,Faces Canada
Faces Canada,1205571,TRUE,899,674,Faces Canada Ultimepro Face Palette - Rise 03,4.9,7,NaN,Faces Canada
Faces Canada,6088003,TRUE,357,268,Faces Canada Splash Nail Combo - Linty + Frozen + Black Beauty,4.5,145,NaN,Faces Canada
Faces Canada,6088024,TRUE,1198,899,Faces Canada Lip Combo - Natural Coco + Any Day Now,4.7,15,NaN,Faces Canada
Faces Canada,1484915,TRUE,1598,1199,Faces Canada HD Matte Lipstick Tea Rose & Magnetic,5,2,NaN,Faces Canada
Faces Canada,6088021,TRUE,798,599,Faces Canada Lip & Eye Combo - Fixed It For You + Magneteyes Mascara,4.3,5440,NaN,Faces Canada
Faces Canada,1484894,TRUE,288,216,Faces Canada Magneteyes Kajal & Splash Nail Enamel Linty,4.3,28,NaN,Faces Canada
Faces Canada,1484887,TRUE,238,179,Faces Canada Splash Nail Enamel Linty & Viola,4.5,87,NaN,Faces Canada
Faces Canada,3991531,TRUE,1148,861,Faces Canada Makeup Reloaded Combo,4.1,332,NaN,Faces Canada
Faces Canada,1484913,TRUE,1598,1199,Faces Canada HD Matte Lipstick Perfection & Natural Coco,1,1,NaN,Faces Canada
Faces Canada,6088013,TRUE,549,412,Faces Canada Lip & Face Combo - Fuschia Wave + Wipes 30n,4.4,386,NaN,Faces Canada
Faces Canada,1484901,TRUE,1348,1011,Faces Canada HD Matte Lipstick Tea Rose & No Transfer Matte Filter Freak,0,0,NaN,Faces Canada
Faces Canada,806920,TRUE,417,313,Faces Canada Dynamic Duo,4.4,25473,NaN,Faces Canada
Faces Canada,808506,TRUE,948,711,Faces Canada Matte-ly Yours Combo,4.4,63,NaN,Faces Canada
Faces Canada,6887850,FALSE,225,169,Faces Canada Fresh Eyes Kajal,4.3,37,NaN,Faces Canada
Faces Canada,6566190,FALSE,499,374,Faces Canada Pink Aloe Vera Oil Free Day Gel,4.8,26,NaN,Faces Canada
Faces Canada,3840743,FALSE,349,262,Faces Canada Berry Blush,4.2,410,NaN,Faces Canada
Faces Canada,6566194,FALSE,499,374,Faces Canada Pink Aloe Vera Oil Free Day Gel,4.8,26,NaN,Faces Canada
Faces Canada,6088016,FALSE,598,449,Faces Canada Lip Combo - Buff Nude + Peach Candy,3.7,23,NaN,Faces Canada
Faces Canada,528083,FALSE,699,524,Faces Canada Ultime Pro Get Into Shape Brow Kit,3.9,261,NaN,Faces Canada
Faces Canada,6088017,FALSE,648,486,Faces Canada Lip & Face Combo - Fixer + Peach Candy,4.3,108,NaN,Faces Canada
Faces Canada,125339,FALSE,999,749,Faces Canada Ultime Pro Eye Shadow Palette - Rose 02,4.1,457,NaN,Faces Canada
Faces Canada,3840742,FALSE,399,299,Faces Canada All That Glows Highlighter - Hello Sunshine,4.3,111,NaN,Faces Canada
Faces Canada,6088005,FALSE,404,303,Faces Canada Eye & Face Combo - Magneteyes Kajal + Weightless Compact (natural),4.4,25201,NaN,Faces Canada
Faces Canada,6476123,FALSE,499,374,Faces Canada Triple Impact Makeup Remover,4.9,11,NaN,Faces Canada
Faces Canada,1484886,FALSE,798,599,Faces Canada Eye Pencil Solid Black 02 (pack Of 2),4.2,30,NaN,Faces Canada
Faces Canada,1484914,FALSE,357,268,"Faces Canada Splash Nail Enamel Viola, Linty & Floral Dream",4.2,96,NaN,Faces Canada
Faces Canada,1484912,FALSE,498,374,Faces Canada Weightless Compact Natural & Weightless Matte Lipstick Maroon Love,4.6,13,NaN,Faces Canada
Faces Canada,3835998,FALSE,848,636,Faces Canada Makeup Essentials Combo,4.3,6552,NaN,Faces Canada
Faces Canada,1484895,FALSE,357,268,"Faces Canada Splash Nail Enamel Linty, Frozen & Floral Dream",4.5,88,NaN,Faces Canada
Faces Canada,1484881,FALSE,1698,1274,Faces Canada Lip Crayon Midnight Rose & Put Me On,4.5,13,NaN,Faces Canada
Faces Canada,6088011,FALSE,624,468,Faces Canada Lip & Face Combo - Note To Self + Weightless Compact (Natural),4.4,5,NaN,Faces Canada
Faces Canada,1484891,FALSE,298,224,Faces Canada Liquid Sindoor Red & Maroon,5,6,NaN,Faces Canada
Faces Canada,1484896,FALSE,357,268,"Faces Canada Splash Nail Enamel Ballerina, Linty & Frozen",4,23,NaN,Faces Canada
Faces Canada,1484892,FALSE,248,186,Faces Canada Liquid Sindoor Red & Nail Enamel Remover Transparent,5,4,NaN,Faces Canada
Faces Canada,1484911,FALSE,498,374,Faces Canada Weightless Compact Natural & Weightless Matte Lipstick Buff Nude,4.6,68,NaN,Faces Canada
Faces Canada,1484908,FALSE,1598,1199,Faces Canada HD Matte Lipstick Bold Wine & Perfection,4.3,15,NaN,Faces Canada
Faces Canada,542957,FALSE,499,374,Faces Canada Magneteyes Eyeshadow Palette - Color Touch 02,3.9,58,NaN,Faces Canada
Faces Canada,1484889,FALSE,238,179,Faces Canada Splash Nail Enamel White O White & Black Beauty,4,49,NaN,Faces Canada
Faces Canada,1320370,FALSE,948,711,Faces Canada Tea Spiller Combo,4.3,5447,NaN,Faces Canada
Faces Canada,205632,TRUE,549,412,Faces Canada Glam On Velvet Matte Lipstick,4.2,1511,NaN,Faces Canada
Faces Canada,804176,TRUE,549,412,Faces Canada Ultime Pro Matte Mini Lip Crayon with Free Sharpener,4.3,2510,NaN,Faces Canada
Faces Canada,466332,TRUE,999,749,Faces Canada Ultime Pro Matte Mousse Foundation,4.3,183,NaN,Faces Canada
Faces Canada,528092,TRUE,699,524,Faces Canada Ultime Pro Way To Glow Illuminator,3.8,80,NaN,Faces Canada
